602,87,1255,94,1254,149,601,142
559,143,1297,149,1297,194,559,188
159,189,395,195,394,246,157,241
1396,198,1677,198,1677,244,1396,244
1391,241,1686,241,1686,292,1391,292
153,244,403,244,403,298,153,298
147,374,726,374,726,431,147,431
144,431,644,431,644,488,144,488
738,530,1099,536,1098,586,737,580
141,536,553,536,553,582,141,582
139,587,601,587,601,655,139,655
738,587,1181,587,1181,652,738,652
738,698,1036,698,1036,743,738,743
130,701,499,698,499,746,130,749
127,760,272,760,272,817,127,817
518,855,885,840,890,973,524,989
1399,916,1448,922,1473,923,1527,926,1555,924,1597,919,1637,912,1634,956,1594,964,1558,969,1530,971,1471,968,1451,967,1401,961
