599,92,1499,92,1499,231,599,231
1271,176,1524,176,1524,231,1271,231
604,248,1318,248,1318,315,604,315
601,363,1544,363,1544,435,601,435
1092,455,1211,455,1211,495,1092,495
621,457,684,457,684,495,621,495
783,457,850,457,850,495,783,495
930,457,1039,457,1039,495,930,495
1271,460,1345,460,1345,495,1271,495
1417,457,1507,457,1507,495,1417,495
609,502,703,502,703,539,609,539
773,502,850,502,850,539,773,539
942,502,1039,502,1039,539,942,539
1114,502,1211,502,1211,539,1114,539
606,567,1470,567,1470,609,606,609
611,619,825,619,825,659,611,659
930,621,960,621,960,656,930,656
698,684,1042,684,1042,803,698,803
59,788,310,788,310,833,59,833
57,843,470,843,470,890,57,890
56,898,636,894,637,946,57,949
