597,92,1499,92,1499,231,597,231
1271,176,1524,176,1524,231,1271,231
601,248,1318,248,1318,315,601,315
599,363,1542,363,1542,435,599,435
930,455,1039,455,1039,495,930,495
1092,455,1208,455,1208,495,1092,495
619,457,684,457,684,495,619,495
783,457,850,457,850,495,783,495
1271,460,1345,460,1345,495,1271,495
1417,457,1504,457,1504,495,1417,495
773,502,850,502,850,539,773,539
940,502,1039,502,1039,539,940,539
1114,502,1211,502,1211,539,1114,539
606,504,701,504,701,539,606,539
604,567,1467,567,1467,609,604,609
609,619,825,619,825,656,609,656
927,621,957,621,957,656,927,656
696,684,1042,684,1042,803,696,803
59,788,310,788,310,833,59,833
54,843,470,843,470,890,54,890
56,898,634,894,634,946,57,949
368,932,380,932,380,947,368,947
