522,35,770,35,770,63,522,63
91,36,469,34,469,82,92,85
324,113,539,112,539,148,324,150
664,163,768,161,769,183,665,186
324,181,546,181,546,211,324,211
665,188,797,188,797,211,665,211
324,224,571,224,571,251,324,251
324,256,415,253,416,280,325,283
326,288,532,288,532,309,326,309
717,306,851,306,851,346,717,346
326,310,598,310,598,333,326,333
324,339,549,339,549,368,324,368
326,374,463,374,463,397,326,397
737,374,838,374,838,395,737,395
113,377,280,377,280,427,113,427
707,452,721,452,742,451,764,452,785,453,813,451,828,451,829,471,815,471,785,473,763,473,743,472,721,473,707,473
557,454,672,454,672,475,557,475
417,455,488,455,488,476,417,476
78,472,380,472,380,526,78,526
415,479,688,479,688,502,415,502
756,493,797,493,797,512,756,512
415,513,659,513,659,534,415,534
754,513,871,513,871,533,754,533
295,537,612,537,612,560,295,560
