34,31,618,24,619,64,35,72
569,67,582,62,611,53,633,51,649,54,678,65,693,73,685,90,670,81,645,72,633,69,613,71,587,79,574,85
528,85,644,77,646,100,530,108
280,102,763,102,763,131,280,131
38,111,57,111,57,195,38,195
282,146,393,146,393,166,282,166
281,171,353,171,353,191,281,191
14,224,42,224,42,309,14,309
281,226,522,226,522,247,281,247
296,247,463,247,463,268,296,268
448,282,516,282,516,300,448,300
282,283,342,283,342,301,282,301
468,293,760,293,760,338,468,338
303,301,405,301,405,320,303,320
282,336,442,336,442,355,282,355
471,336,553,336,553,355,471,355
390,355,398,356,412,356,419,357,431,357,436,354,443,350,449,365,442,369,432,373,419,373,411,372,398,372,390,371
306,357,323,357,323,373,306,373
495,357,540,357,540,375,495,375
281,386,417,386,417,405,281,405
283,412,447,412,447,431,283,431
36,413,264,412,265,465,36,467
292,447,505,447,505,465,292,465
