595,88,681,89,816,88,938,91,1017,91,1136,91,1233,89,1233,144,1136,146,1017,146,937,147,816,143,680,144,594,143
559,140,1297,150,1297,197,558,187
159,189,395,192,394,244,158,241
1396,198,1675,198,1675,244,1396,244
1388,241,1689,241,1689,292,1388,292
153,241,403,245,402,299,152,295
147,374,726,374,726,428,147,428
144,431,644,431,644,488,144,488
738,530,1098,530,1098,579,738,579
141,533,553,533,553,582,141,582
139,587,599,587,599,652,139,652
738,587,1181,587,1181,652,738,652
130,701,499,698,499,745,130,748
738,698,1036,698,1036,740,738,740
127,760,272,760,272,814,127,814
1297,792,1581,792,1581,854,1297,854
517,853,879,840,884,975,521,988
1413,923,1635,918,1635,967,1414,972
